,종목코드,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
2753,093640,다믈멀티미디어,5300.0,60.0,-1.12%,500.0,967.0,18248.0,0.0,5248589.0,19.85,-4.99
2754,053260,금강철강,5160.0,100.0,+1.98%,500.0,966.0,18720.0,1.34,86653.0,11.62,2.53
2755,309930,오하임아이엔티,4610.0,200.0,+4.54%,100.0,965.0,20933.0,0.14,97159.0,512.22,1.17
2756,087600,픽셀플러스,11800.0,250.0,+2.16%,500.0,964.0,8167.0,1.13,47474.0,30.1,5.03
2757,014570,고려제약,8760.0,110.0,+1.27%,500.0,964.0,11000.0,2.08,27460.0,13.04,10.83
2758,071280,로체시스템즈,6270.0,380.0,+6.45%,500.0,959.0,15297.0,41.72,499232.0,11.22,12.08
2759,039420,케이엘넷,3970.0,75.0,+1.93%,500.0,959.0,24155.0,3.56,326047.0,16.01,11.67
2760,052900,KMH하이텍,1855.0,90.0,+5.10%,500.0,958.0,51628.0,3.64,8133635.0,23.78,2.24
2761,181340,이즈미디어,13450.0,300.0,+2.28%,500.0,958.0,7120.0,1.03,89495.0,-8.94,-66.13
2762,115500,케이씨에스,7960.0,60.0,+0.76%,500.0,955.0,12000.0,1.2,443807.0,27.07,9.93
2763,017480,삼현철강,6080.0,10.0,+0.16%,500.0,955.0,15703.0,2.51,56966.0,4.18,5.09
2764,045340,토탈소프트,11150.0,1100.0,-8.98%,500.0,954.0,8558.0,1.29,347899.0,37.54,18.03
2765,317870,엔바이오니아,12400.0,0.0,0.00%,500.0,953.0,7683.0,4.06,18930.0,-40.52,-9.37
2766,083550,케이엠,8850.0,300.0,+3.51%,500.0,952.0,10755.0,1.33,61227.0,12.61,32.92
2767,046940,우원개발,5260.0,0.0,0.00%,500.0,951.0,18074.0,2.12,248188.0,-18.99,18.28
2768,002800,신신제약,6250.0,50.0,-0.79%,500.0,948.0,15170.0,1.29,19212.0,-33.24,0.64
2769,208140,정다운,2910.0,70.0,-2.35%,100.0,947.0,32530.0,2.63,242046.0,7.52,-4.09
2770,297570,알로이스,2730.0,20.0,+0.74%,100.0,945.0,34621.0,1.17,567622.0,16.96,19.11
2771,066900,디에이피,4150.0,140.0,+3.49%,500.0,944.0,22745.0,1.3,98502.0,21.61,4.89
2772,293580,나우IB,9830.0,220.0,-2.19%,5000.0,941.0,9577.0,0.58,33760.0,10.92,10.37
2773,340360,다보링크,2300.0,10.0,+0.44%,100.0,941.0,40910.0,0.14,347424.0,14.65,
2774,076080,웰크론한텍,4510.0,30.0,+0.67%,500.0,939.0,20817.0,0.66,163142.0,55.68,0.01
2775,065440,이루온,3440.0,620.0,+21.99%,500.0,938.0,27275.0,4.31,63678881.0,47.12,5.97
2776,056700,신화인터텍,3210.0,105.0,+3.38%,500.0,935.0,29135.0,3.78,121039.0,-78.29,3.42
2777,123410,코리아에프티,3355.0,25.0,+0.75%,100.0,934.0,27841.0,36.33,111202.0,6.31,3.05
2778,054180,메디콕스,1000.0,15.0,-1.48%,500.0,934.0,93373.0,0.05,1767645.0,-3.55,-29.06
2779,041440,현대에버다임,5200.0,80.0,+1.56%,500.0,932.0,17916.0,0.97,16622.0,-20.88,-3.81
2780,250000,보라티알,13800.0,100.0,-0.72%,500.0,932.0,6751.0,1.4,64335.0,23.12,2.76
2781,159910,스킨앤스킨,263.0,0.0,0.00%,100.0,931.0,354151.0,0.34,0.0,-2.01,-112.19
2782,105740,디케이락,11000.0,100.0,+0.92%,500.0,929.0,8450.0,1.97,17969.0,120.88,
2783,019660,글로본,2820.0,15.0,+0.53%,500.0,928.0,32911.0,0.0,123342.0,-10.48,-26.55
2784,164060,이루다,11850.0,550.0,+4.87%,500.0,926.0,7815.0,1.52,139807.0,15.65,20.74
2785,106190,하이텍팜,13050.0,250.0,-1.88%,500.0,925.0,7089.0,43.65,16607.0,-87.58,-3.25
2786,094940,푸른기술,11050.0,200.0,+1.84%,500.0,924.0,8361.0,2.31,307660.0,53.12,3.33
2787,060850,영림원소프트랩,11350.0,100.0,+0.89%,500.0,923.0,8131.0,8.74,15511.0,24.25,22.2
2788,092300,현우산업,5340.0,80.0,-1.48%,500.0,922.0,17266.0,1.97,359306.0,296.67,1.49
2789,147760,마이크로프랜드,8500.0,250.0,+3.03%,500.0,920.0,10820.0,3.53,72350.0,7.44,14.48
2790,123010,폴라리스웍스,1595.0,10.0,-0.62%,100.0,917.0,57522.0,0.67,169165.0,-13.63,-24.02
2791,023460,CNH,2465.0,10.0,-0.40%,2500.0,917.0,37200.0,0.78,25616.0,4.12,25.3
2792,138690,엘아이에스,5340.0,340.0,+6.80%,500.0,914.0,17125.0,0.37,209758.0,-2.44,5.74
2793,290740,액트로,9070.0,320.0,+3.66%,500.0,913.0,10065.0,0.94,46334.0,57.77,2.74
2794,238200,비피도,11150.0,550.0,+5.19%,500.0,912.0,8180.0,3.48,46480.0,19.43,-1.22
2795,037440,희림,6550.0,130.0,+2.02%,500.0,912.0,13922.0,1.43,482368.0,15.78,8.97
2796,052670,제일바이오,3130.0,60.0,+1.95%,500.0,912.0,29129.0,0.92,144019.0,49.68,2.85
2797,032680,소프트센,2500.0,125.0,+5.26%,500.0,909.0,36370.0,4.61,2240550.0,6.51,
2798,273060,와이즈버즈,1855.0,30.0,+1.64%,100.0,901.0,48562.0,0.18,88454.0,59.84,-7.62
2799,043260,성호전자,1685.0,80.0,+4.98%,500.0,900.0,53405.0,1.57,1757383.0,8.26,23.89
2800,256150,한독크린텍,10700.0,0.0,0.00%,500.0,898.0,8393.0,1.42,21060.0,15.95,22.76
2801,040610,SG&G,2630.0,10.0,-0.38%,500.0,896.0,34087.0,2.22,494875.0,3.23,10.31
2802,255220,SG,2160.0,25.0,+1.17%,100.0,893.0,41340.0,0.87,455882.0,-33.23,-1.1
2803,079810,디이엔티,6520.0,150.0,-2.25%,500.0,891.0,13669.0,1.51,791008.0,-17.81,-44.87
2804,053270,구영테크,3370.0,15.0,-0.44%,500.0,889.0,26394.0,1.07,230597.0,16.52,1.03
2805,352940,인바이오,8150.0,100.0,-1.21%,500.0,886.0,10868.0,1.0,38850.0,-74.77,-13.64
2806,095270,웨이브일렉트로,5910.0,60.0,+1.03%,500.0,885.0,14971.0,1.75,49462.0,2.18,-273.02
2807,051980,중앙디앤엠,848.0,4.0,-0.47%,500.0,882.0,103996.0,0.5,3948556.0,-5.4,-49.01
2808,094840,슈프리마에이치큐,8420.0,290.0,-3.33%,500.0,882.0,10472.0,1.96,308595.0,10.73,4.49
2809,258610,이더블유케이,4990.0,10.0,-0.20%,500.0,880.0,17634.0,0.56,60005.0,-25.59,-20.49
2810,038870,에코바이오,7560.0,130.0,+1.75%,500.0,878.0,11611.0,1.4,47361.0,17.26,8.42
2811,019770,서연탑메탈,7530.0,620.0,+8.97%,500.0,877.0,11650.0,0.68,2133372.0,17.35,5.33
2812,042110,에스씨디,1815.0,5.0,+0.28%,500.0,877.0,48330.0,54.44,109752.0,12.6,3.68
2813,053050,지에스이,2920.0,150.0,-4.89%,500.0,876.0,29988.0,0.36,4249178.0,16.78,6.14
2814,006580,대양제지,3260.0,0.0,0.00%,500.0,875.0,26850.0,0.48,0.0,-32.6,2.46
2815,023440,제일제강,2430.0,5.0,+0.21%,500.0,875.0,36007.0,0.42,82868.0,81.0,-7.12
2816,270520,지엔원에너지,2795.0,10.0,+0.36%,100.0,872.0,31209.0,0.37,159650.0,73.55,-14.89
2817,900310,컬러레이,1615.0,15.0,-0.92%,0.0,872.0,54000.0,71.09,890488.0,3.59,13.0
2818,007370,진양제약,7260.0,50.0,+0.69%,500.0,871.0,12000.0,2.67,135335.0,10.93,8.17
2819,333430,일승,2830.0,35.0,+1.25%,100.0,870.0,30727.0,0.37,678811.0,21.77,24.6
2820,013810,스페코,5930.0,270.0,+4.77%,500.0,869.0,14655.0,0.9,159047.0,17.24,22.93
2821,066110,한프,1130.0,0.0,0.00%,500.0,868.0,76844.0,0.88,0.0,-6.69,-48.77
2822,037350,성도이엔지,5580.0,80.0,+1.45%,500.0,863.0,15470.0,5.67,55209.0,1.01,48.53
2823,142210,유니트론텍,6870.0,50.0,+0.73%,500.0,863.0,12561.0,0.0,229610.0,23.05,3.2
2824,290690,소룩스,10450.0,150.0,+1.46%,100.0,863.0,8257.0,1.15,19223.0,15.62,14.05
2825,053950,경남제약,4300.0,45.0,+1.06%,500.0,862.0,20050.0,1.38,81360.0,-15.09,-9.26
2826,054090,삼진엘앤디,3435.0,90.0,+2.69%,500.0,857.0,24959.0,2.89,209441.0,-47.05,-1.67
2827,139050,시티랩스,871.0,2.0,+0.23%,500.0,857.0,98361.0,1.37,586564.0,-17.08,-26.15
2828,036690,코맥스,5600.0,10.0,-0.18%,500.0,856.0,15287.0,3.75,74094.0,-10.59,3.51
2829,036170,클라우드에어,1525.0,100.0,+7.02%,1000.0,854.0,56032.0,3.06,2207445.0,-9.36,-13.4
2830,086710,선진뷰티사이언스,13950.0,150.0,+1.09%,500.0,853.0,6116.0,0.65,5458.0,25.64,8.81
2831,043910,자연과환경,1380.0,40.0,+2.99%,500.0,853.0,61794.0,2.92,2364983.0,-12.43,-15.11
2832,054040,한국컴퓨터,5290.0,0.0,0.00%,500.0,850.0,16071.0,5.06,333260.0,4.69,8.93
2833,049830,승일,13850.0,1100.0,+8.63%,500.0,849.0,6132.0,0.58,216714.0,35.97,0.57
2834,069920,아이에스이커머스,3285.0,35.0,+1.08%,500.0,848.0,25826.0,1.37,46997.0,4.13,-20.91
2835,111870,KH 일렉트론,760.0,8.0,-1.04%,500.0,843.0,110941.0,1.14,406251.0,-1.51,-39.46
2836,059270,해성티피씨,8910.0,580.0,+6.96%,500.0,843.0,9460.0,0.2,686797.0,-74.25,-4.47
2837,095910,에스에너지,4345.0,90.0,+2.12%,500.0,843.0,19397.0,1.99,62074.0,-4.21,-20.55
2838,153490,우리이앤엘,1635.0,15.0,+0.93%,500.0,842.0,51480.0,1.97,123475.0,11.6,-2.52
2839,033100,제룡전기,5220.0,20.0,+0.38%,500.0,838.0,16062.0,3.2,26561.0,50.19,6.14
2840,196300,애니젠,14900.0,400.0,+2.76%,500.0,835.0,5603.0,3.5,42833.0,-22.31,-18.08
2841,004780,대륙제관,5240.0,30.0,+0.58%,500.0,833.0,15903.0,5.71,32276.0,7.57,10.79
2842,096350,대창솔루션,508.0,15.0,-2.87%,100.0,832.0,163761.0,1.05,1768824.0,-3.91,-48.93
2843,900290,GRT,1225.0,5.0,+0.41%,0.0,825.0,67375.0,66.06,201520.0,1.87,8.03
2844,039010,현대에이치티,9560.0,180.0,+1.92%,500.0,825.0,8625.0,5.28,19074.0,8.71,10.89
2845,088910,동우팜투테이블,3190.0,30.0,+0.95%,500.0,824.0,25832.0,1.4,48298.0,10.56,-1.25
2846,067730,로지시스,8510.0,310.0,+3.78%,500.0,823.0,9674.0,1.07,1067504.0,40.91,2.9
2847,221840,하이즈항공,4640.0,45.0,+0.98%,500.0,821.0,17696.0,1.22,25116.0,-6.9,-5.12
2848,046110,한일네트웍스,6860.0,20.0,-0.29%,500.0,820.0,11954.0,4.95,52137.0,9.42,10.56
2849,195500,마니커에프앤지,5200.0,0.0,0.00%,500.0,820.0,15768.0,0.23,20343.0,37.96,8.48
2850,010470,오리콤,6840.0,180.0,+2.70%,1000.0,819.0,11975.0,2.95,45110.0,12.44,0.93
2851,073110,엘엠에스,9190.0,410.0,+4.67%,500.0,818.0,8896.0,2.43,30637.0,-4.87,-16.44
2852,114630,폴라리스우노,6000.0,1210.0,+25.26%,500.0,814.0,13574.0,10.62,11053556.0,27.91,2.6
2853,032940,원익,4475.0,140.0,+3.23%,500.0,814.0,18193.0,3.01,38720.0,0.62,54.24
2854,075130,플랜티넷,9050.0,10.0,-0.11%,500.0,811.0,8960.0,2.1,106593.0,39.52,1.53
2855,075970,동국알앤에스,4395.0,35.0,+0.80%,1000.0,809.0,18400.0,2.76,104907.0,22.54,3.93
2856,208370,셀바스헬스케어,3730.0,260.0,+7.49%,500.0,809.0,21681.0,1.93,955231.0,60.16,3.1
2857,028080,휴맥스홀딩스,6420.0,0.0,0.00%,500.0,807.0,12578.0,0.52,6667776.0,-18.61,-15.48
2858,321260,프로이천,2990.0,5.0,-0.17%,100.0,805.0,26932.0,0.07,155359.0,37.38,
2859,065570,삼영이엔씨,7460.0,300.0,+4.19%,500.0,805.0,10794.0,0.68,45322.0,-19.33,-3.25
2860,294630,서남,3760.0,0.0,0.00%,500.0,804.0,21389.0,3.19,70773.0,-19.58,-50.26
2861,158310,참존글로벌,1680.0,0.0,0.00%,500.0,804.0,47841.0,0.13,0.0,-3.12,428.36
2862,196700,웹스,5590.0,1285.0,+29.85%,500.0,803.0,14364.0,3.9,2726750.0,51.28,-2.21
2863,021880,메이슨캐피탈,530.0,2.0,-0.38%,500.0,801.0,151184.0,0.66,105602.0,-176.67,6.39
2864,277410,인산가,2495.0,75.0,-2.92%,100.0,801.0,32087.0,0.74,4195275.0,12.29,14.38
2865,169330,엠브레인,8870.0,220.0,+2.54%,500.0,796.0,8968.0,2.1,22835.0,14.81,20.22
2866,126870,뉴로스,2230.0,0.0,0.00%,500.0,795.0,35639.0,3.56,0.0,-2.55,-96.76
2867,080720,한국유니온제약,10050.0,0.0,0.00%,500.0,794.0,7904.0,2.02,21020.0,-13.36,-14.75
2868,119850,지엔씨에너지,4815.0,20.0,+0.42%,500.0,792.0,16449.0,1.43,57064.0,27.83,3.56
2869,060540,에스에이티,3030.0,130.0,+4.48%,500.0,792.0,26133.0,2.04,397802.0,12.57,4.49
2870,065770,CS,4075.0,240.0,-5.56%,500.0,791.0,19411.0,2.35,698609.0,-127.34,0.82
2871,131220,대한과학,10600.0,50.0,-0.47%,500.0,790.0,7454.0,0.93,337869.0,24.37,5.95
2872,064520,바른전자,944.0,0.0,0.00%,500.0,790.0,83686.0,0.07,0.0,-13.3,-48.84
2873,217480,에스디생명공학,3520.0,65.0,+1.88%,500.0,789.0,22415.0,0.38,699226.0,-2.08,-10.04
2874,318410,비비씨,14200.0,250.0,+1.79%,500.0,789.0,5555.0,0.16,6066.0,13.99,18.04
2875,048770,TPC,5330.0,10.0,+0.19%,500.0,787.0,14774.0,1.04,2681401.0,14.44,13.85
2876,277070,린드먼아시아,5750.0,80.0,+1.41%,500.0,785.0,13657.0,0.31,36321.0,10.63,10.79
2877,217190,제너셈,8950.0,250.0,+2.87%,500.0,785.0,8769.0,1.98,28106.0,25.79,-6.32
2878,340440,세림B&G,2865.0,0.0,0.00%,100.0,785.0,27388.0,0.11,53919.0,30.48,0.0
2879,083640,인콘,1755.0,10.0,+0.57%,500.0,784.0,44659.0,2.9,175431.0,-33.75,-5.64
2880,260970,에스앤디,19300.0,300.0,+1.58%,500.0,783.0,4059.0,0.46,6978.0,7.96,24.67
2881,114840,아이패밀리에스씨,19000.0,1150.0,+6.44%,500.0,783.0,4120.0,0.08,45727.0,13.87,79.99
2882,045510,정원엔시스,2430.0,30.0,+1.25%,500.0,783.0,32209.0,0.74,3506715.0,97.2,1.9
2883,079970,투비소프트,1915.0,45.0,+2.41%,500.0,782.0,40852.0,1.23,93072.0,-2.42,-60.79
2884,187220,디티앤씨,6930.0,70.0,+1.02%,500.0,782.0,11283.0,0.77,25028.0,-10.07,-6.59
2885,192410,THQ,2700.0,145.0,+5.68%,500.0,781.0,28930.0,0.95,160984.0,117.39,-33.11
2886,053620,태양,9000.0,30.0,+0.33%,500.0,774.0,8600.0,0.5,5929.0,20.93,4.35
2887,067920,이글루시큐리티,7030.0,30.0,+0.43%,500.0,773.0,10996.0,2.55,7700.0,18.85,9.97
2888,023790,동일철강,5260.0,140.0,+2.73%,500.0,772.0,14673.0,3.29,120230.0,3.19,-15.66
2889,126640,화신정공,2120.0,30.0,+1.44%,100.0,771.0,36374.0,3.61,394442.0,17.24,5.8
2890,043340,에쎈테크,1070.0,15.0,+1.42%,500.0,770.0,72000.0,2.57,100268.0,-26.75,-1.36
2891,005860,한일사료,1955.0,25.0,+1.30%,500.0,770.0,39404.0,1.54,124225.0,7.95,3.46
2892,222980,한국맥널티,7290.0,320.0,+4.59%,500.0,768.0,10535.0,0.82,313059.0,173.57,14.09
2893,222160,바이옵트로,9430.0,110.0,+1.18%,500.0,768.0,8144.0,0.43,147039.0,26.79,51.09
2894,215380,우정바이오,5960.0,70.0,+1.19%,500.0,767.0,12873.0,0.26,47247.0,-21.59,-39.78
2895,106080,하이소닉,3110.0,0.0,0.00%,1000.0,767.0,24668.0,1.21,0.0,-6.62,-79.27
2896,080520,오디텍,6530.0,110.0,+1.71%,500.0,767.0,11747.0,4.38,27826.0,7.16,4.61
2897,115440,우리넷,8390.0,110.0,+1.33%,500.0,767.0,9137.0,1.07,21121.0,-9.18,-17.71
2898,317830,에스피시스템스,9410.0,210.0,+2.28%,100.0,767.0,8146.0,0.18,288909.0,-114.76,0.96
2899,024120,KB오토시스,6650.0,80.0,-1.19%,500.0,765.0,11500.0,26.65,18277.0,17.41,3.24
2900,043590,크로바하이텍,2485.0,0.0,0.00%,500.0,764.0,30756.0,0.42,0.0,10.71,-24.46
2901,032980,바이온,1140.0,20.0,+1.79%,500.0,763.0,66901.0,2.52,244753.0,-13.9,-17.45
2902,115310,인포바인,23850.0,50.0,+0.21%,500.0,762.0,3193.0,16.12,650.0,11.99,7.6
2903,009620,삼보산업,1680.0,175.0,+11.63%,100.0,760.0,45256.0,0.64,6139430.0,-14.61,-39.36
2904,215480,토박스코리아,1580.0,100.0,+6.76%,100.0,760.0,48075.0,13.46,6376352.0,-121.54,-15.55
2905,215790,이노인스트루먼트,1885.0,15.0,+0.80%,500.0,759.0,40283.0,16.23,99894.0,8.09,9.38
2906,127120,디엔에이링크,4630.0,70.0,-1.49%,500.0,759.0,16394.0,0.89,252144.0,-7.7,-54.03
2907,064480,브리지텍,6350.0,200.0,+3.25%,500.0,759.0,11952.0,2.75,1979729.0,21.6,2.6
2908,101000,상상인인더스트리,1055.0,0.0,0.00%,500.0,757.0,71751.0,0.98,411593.0,351.67,5.51
2909,279600,미디어젠,16150.0,250.0,+1.57%,500.0,757.0,4685.0,3.28,49991.0,-59.16,-2.02
2910,204630,스튜디오산타클로스,10150.0,450.0,-4.25%,500.0,755.0,7442.0,0.0,200059.0,-3.52,-25.53
2911,363250,진시스템,10950.0,100.0,+0.92%,500.0,753.0,6879.0,0.43,74689.0,-10.62,1170.34
2912,147830,제룡산업,3765.0,40.0,+1.07%,500.0,753.0,20000.0,4.26,89056.0,10.85,9.62
2913,258790,소프트캠프,3005.0,10.0,+0.33%,100.0,751.0,24991.0,0.05,355874.0,-115.58,14.19
2914,250060,모비스,2325.0,10.0,+0.43%,100.0,748.0,32171.0,1.26,93433.0,-42.27,-5.79
2915,060380,동양에스텍,3785.0,35.0,+0.93%,500.0,746.0,19700.0,2.17,124238.0,4.13,9.87
2916,307280,원바이오젠,2045.0,10.0,+0.49%,100.0,745.0,36454.0,0.51,89715.0,-681.67,44.34
2917,189690,포시에스,8590.0,10.0,+0.12%,500.0,745.0,8674.0,1.34,8005.0,15.39,7.41
2918,131760,파인텍,1735.0,90.0,+5.47%,500.0,745.0,42927.0,2.92,2115286.0,-3.48,-57.81
2919,085910,네오티스,5410.0,100.0,+1.88%,500.0,743.0,13731.0,9.47,260904.0,20.97,0.45
2920,036180,지더블유바이텍,2275.0,5.0,+0.22%,500.0,741.0,32588.0,0.8,75063.0,-9.48,-53.74
2921,001810,무림SP,3330.0,5.0,-0.15%,500.0,737.0,22138.0,3.44,108850.0,16.9,0.86
2922,106520,디지탈옵틱,3305.0,35.0,+1.07%,1000.0,737.0,22301.0,1.47,88673.0,-1.0,-166.02
2923,131400,이브이첨단소재,1575.0,40.0,+2.61%,500.0,737.0,46794.0,1.92,360201.0,21.88,-13.79
2924,221980,케이디켐,18250.0,850.0,-4.45%,500.0,736.0,4035.0,2.57,27769.0,9.5,8.82
2925,052860,아이앤씨,4120.0,95.0,+2.36%,500.0,736.0,17863.0,1.5,58679.0,-7.48,-11.95
2926,031310,아이즈비전,4465.0,125.0,+2.88%,500.0,734.0,16440.0,2.66,147935.0,3.24,12.4
2927,056360,코위버,7490.0,120.0,+1.63%,500.0,734.0,9797.0,1.06,12210.0,27.24,4.66
2928,090150,광진윈텍,4225.0,105.0,-2.42%,500.0,733.0,17358.0,8.46,9905270.0,42.68,4.13
2929,014100,메디앙스,6200.0,0.0,0.00%,500.0,732.0,11800.0,3.13,0.0,6.65,4.95
2930,189860,서전기전,7540.0,190.0,+2.59%,500.0,731.0,9699.0,5.12,69252.0,12.24,6.53
2931,032860,휴먼엔,4075.0,155.0,+3.95%,500.0,731.0,17936.0,0.05,117864.0,-1.36,-291.98
2932,011560,세보엠이씨,6940.0,0.0,0.00%,500.0,731.0,10530.0,5.57,15749.0,8.49,4.55
2933,085810,알티캐스트,2460.0,15.0,-0.61%,500.0,730.0,29686.0,1.45,136843.0,-28.94,-5.83
2934,218150,미래생명자원,3910.0,40.0,+1.03%,100.0,730.0,18671.0,2.6,26175.0,100.26,3.17
2935,005670,푸드웰,7300.0,150.0,+2.10%,500.0,730.0,10000.0,1.71,108819.0,12.09,5.23
2936,299170,더블유에스아이,2430.0,10.0,+0.41%,100.0,730.0,30028.0,0.01,50530.0,-41.9,-8.81
2937,190650,코리아에셋투자증권,11400.0,300.0,+2.70%,5000.0,728.0,6388.0,3.4,27009.0,5.12,15.4
2938,263020,디케이앤디,4690.0,525.0,+12.61%,500.0,728.0,15526.0,1.44,1571337.0,28.95,6.81
2939,024740,한일단조,2430.0,90.0,+3.85%,500.0,726.0,29891.0,7.89,338799.0,30.76,-3.12
2940,037760,쎄니트,2145.0,5.0,-0.23%,500.0,726.0,33833.0,2.58,120703.0,8.83,11.85
2941,049120,파인디앤씨,2585.0,210.0,+8.84%,500.0,725.0,28065.0,2.26,549236.0,-3.61,-28.66
2942,097870,효성오앤비,8540.0,90.0,+1.07%,500.0,725.0,8490.0,2.6,33596.0,30.18,3.59
2943,100660,서암기계공업,5740.0,40.0,-0.69%,500.0,723.0,12600.0,2.34,235704.0,51.25,0.85
2944,220180,핸디소프트,3720.0,30.0,-0.80%,500.0,722.0,19408.0,0.32,5762.0,27.97,6.05
2945,059210,메타바이오메드,3025.0,70.0,-2.26%,500.0,722.0,23862.0,2.47,490142.0,20.72,-8.09
2946,308100,까스텔바작,10900.0,100.0,-0.91%,500.0,719.0,6597.0,0.91,17076.0,-201.85,6.06
2947,223250,드림씨아이에스,12700.0,100.0,+0.79%,500.0,719.0,5659.0,0.51,8177.0,27.25,
2948,065500,오리엔트정공,3055.0,290.0,-8.67%,500.0,716.0,23443.0,0.71,1159461.0,-5.55,-45.98
2949,037400,우리조명,2730.0,50.0,+1.87%,500.0,716.0,26223.0,3.22,97787.0,8.37,7.75
2950,045060,오공,4225.0,30.0,+0.72%,500.0,716.0,16942.0,1.77,32660.0,8.17,9.29
2951,222420,쎄노텍,1780.0,10.0,+0.56%,100.0,715.0,40158.0,0.83,65474.0,-12.54,-22.79
2952,318000,한국바이오젠,8720.0,70.0,+0.81%,200.0,713.0,8177.0,1.76,46996.0,17.62,11.6
2953,065060,지엔코,727.0,10.0,+1.39%,500.0,713.0,98008.0,2.23,323516.0,-7.99,-23.2
2954,361670,삼영에스앤씨,12550.0,50.0,-0.40%,500.0,711.0,5668.0,0.56,58215.0,43.28,9.14
2955,046310,백금T&A,4330.0,150.0,+3.59%,500.0,711.0,16419.0,5.01,546474.0,,-13.73
2956,032540,TJ미디어,5100.0,70.0,+1.39%,500.0,711.0,13932.0,0.55,57736.0,-231.82,-3.17
2957,101240,씨큐브,6980.0,90.0,+1.31%,500.0,708.0,10138.0,1.48,20844.0,17.99,6.56
2958,032080,아즈텍WB,3290.0,10.0,+0.30%,500.0,707.0,21491.0,3.93,155753.0,11.11,3.76
2959,198080,엔피디,3275.0,30.0,-0.91%,500.0,705.0,21535.0,1.08,46192.0,-34.47,-7.59
2960,123840,한일진공,900.0,3.0,+0.33%,100.0,705.0,78306.0,0.62,288168.0,9.78,9.08
2961,073010,케이에스피,1930.0,10.0,+0.52%,500.0,699.0,36192.0,1.54,67720.0,37.84,5.33
2962,900300,오가닉티코스메틱,580.0,18.0,-3.01%,0.0,698.0,120337.0,24.57,1949442.0,-15.26,2.69
2963,003310,대주산업,1970.0,25.0,+1.29%,500.0,697.0,35392.0,1.85,254588.0,31.27,6.59
2964,322180,티라유텍,12750.0,700.0,+5.81%,100.0,697.0,5466.0,0.49,24663.0,-10.33,-3.97
2965,226340,본느,2260.0,15.0,+0.67%,100.0,694.0,30700.0,1.01,84510.0,-10.81,-5.79
2966,067010,이씨에스,5640.0,90.0,+1.62%,500.0,693.0,12294.0,1.19,124402.0,13.12,10.53
2967,250930,예선테크,2100.0,30.0,+1.45%,100.0,693.0,33000.0,0.1,101464.0,-190.91,4.64
2968,252500,세화피앤씨,1670.0,60.0,-3.47%,100.0,693.0,41486.0,6.63,1016341.0,23.52,15.26
2969,353190,휴럼,1900.0,10.0,+0.53%,100.0,692.0,36440.0,0.19,565202.0,28.36,41.13
2970,021650,한국큐빅,4225.0,55.0,+1.32%,500.0,691.0,16351.0,5.65,36918.0,9.27,16.88
2971,356890,싸이버원,14600.0,100.0,-0.68%,500.0,690.0,4724.0,1.27,54212.0,30.8,16.6
2972,204840,지엘팜텍,1115.0,25.0,-2.19%,100.0,690.0,61854.0,0.43,445718.0,-14.48,-40.26
2973,290120,대유에이피,6010.0,20.0,+0.33%,500.0,687.0,11434.0,0.66,13107.0,25.04,11.93
2974,177830,파버나인,4835.0,25.0,+0.52%,500.0,686.0,14199.0,1.84,117752.0,8.41,7.64
2975,063760,이엘피,7360.0,30.0,-0.41%,500.0,686.0,9325.0,2.97,33121.0,-245.33,3.59
2976,140520,대창스틸,3235.0,70.0,+2.21%,500.0,683.0,21109.0,1.82,21939.0,7.45,-7.1
2977,050090,휘닉스소재,859.0,2.0,-0.23%,500.0,680.0,79139.0,2.07,203547.0,-12.1,-15.87
2978,019570,리더스 기술투자,522.0,51.0,+10.83%,500.0,679.0,130044.0,2.78,30787620.0,-4.79,
2979,039670,스포츠서울,7360.0,0.0,0.00%,500.0,678.0,9212.0,0.76,0.0,17.0,4308.4
2980,031510,오스템,2420.0,20.0,-0.82%,500.0,678.0,28000.0,3.08,290820.0,-14.15,1.97
2981,094970,제이엠티,4045.0,55.0,+1.38%,500.0,677.0,16748.0,4.03,159146.0,5.04,9.39
2982,099440,스맥,2200.0,275.0,+14.29%,500.0,676.0,30735.0,1.15,5746825.0,-2.91,-34.92
2983,066360,체리부로,1435.0,5.0,+0.35%,500.0,673.0,46872.0,0.34,25697.0,-2.13,-60.62
2984,091340,S&K폴리텍,5740.0,170.0,+3.05%,500.0,672.0,11704.0,4.96,61971.0,-74.55,-6.92
2985,062860,티엘아이,6800.0,140.0,+2.10%,500.0,671.0,9873.0,0.6,37323.0,-25.66,-8.89
2986,024840,KBI메탈,2035.0,60.0,+3.04%,500.0,671.0,32951.0,5.3,224422.0,-22.87,2.02
2987,104040,대성파인텍,2140.0,20.0,+0.94%,100.0,670.0,31301.0,3.03,323138.0,46.52,2.96
2988,054630,에이디칩스,838.0,31.0,+3.84%,500.0,668.0,79709.0,2.7,1798265.0,-4.6,-28.5
2989,900280,골든센츄리,378.0,6.0,-1.56%,0.0,667.0,176574.0,34.54,2557405.0,3.63,8.68
2990,066910,손오공,2480.0,45.0,+1.85%,500.0,667.0,26896.0,1.62,157442.0,177.14,-8.28
2991,017510,세명전기,4370.0,30.0,+0.69%,500.0,666.0,15246.0,2.5,15649.0,29.93,2.99
2992,100030,모바일리더,20250.0,500.0,+2.53%,500.0,665.0,3284.0,0.78,8974.0,19.85,14.99
